Gene,Si,Koni,Koffi,SKoffi,Exi
PF3D7-0222500,0.001574,171.294109,78.202135,2.1e-05,0.001082
PF3D7-0222600,0.001462,178.87511,97.14878,1.6e-05,0.00093
PF3D7-0222700,0.001553,204.075045,118.138666,1.4e-05,0.000983
PF3D7-0222800,0.001856,181.61584,115.5143,1.6e-05,0.001126
PF3D7-0222900,0.001078,159.617145,65.913705,1.7e-05,0.000759
PF3D7-0223100,0.00169,149.504481,90.538427,1.9e-05,0.001037
PF3D7-0223200,0.002149,136.053021,158.149129,1.4e-05,0.000992
PF3D7-0223300,0.001599,148.185507,149.696343,1.1e-05,0.000794
PF3D7-0223400,0.001553,157.775921,74.073331,2.1e-05,0.00105
PF3D7-0223500,0.000232,201.750315,64.251701,4e-06,0.000174
PF3D7-0300100,0.000317,78.969988,58.737796,6e-06,0.000182
PF3D7-0300200,0.001409,178.762215,59.491179,2.4e-05,0.001053
PF3D7-0300300,0.001275,155.245423,109.352431,1.2e-05,0.000748
PF3D7-0300400,0.001578,167.16671,61.077444,2.6e-05,0.001155
PF3D7-0300500,0.001431,140.207949,63.538474,2.3e-05,0.000954
PF3D7-0300600,0.006809,185.960524,74.473242,9.2e-05,0.004834
PF3D7-0300700,0.001158,179.478361,43.990358,2.7e-05,0.00093
PF3D7-0300800,0.001428,118.052553,40.014979,3.6e-05,0.001066
PF3D7-0300900,0.002727,171.596208,184.626883,1.5e-05,0.001306
PF3D7-0301000,0.000653,137.200797,75.853017,9e-06,0.000419
PF3D7-0301100,0.002052,166.554866,88.819269,2.3e-05,0.001337
PF3D7-0301200,0.000911,100.713611,106.128588,9e-06,0.00044
PF3D7-0301300,0.000681,107.989324,37.495319,1.8e-05,0.000505
PF3D7-0301400,0.001469,143.532768,104.953046,1.4e-05,0.000849
PF3D7-0301500,0.000459,171.880778,71.559189,7e-06,0.000324
PF3D7-0301600,0.000669,140.206827,94.532935,7e-06,0.000398
PF3D7-0301700,0.000578,131.874774,77.490588,7e-06,0.000363
PF3D7-0301800,0.000585,187.936019,49.628938,1.2e-05,0.000461
PF3D7-0301900,0.000988,137.220579,96.370254,1e-05,0.00058
PF3D7-0302000,0.00076,176.688317,91.79137,8e-06,0.000499
PF3D7-0302100,0.000289,144.096627,88.45815,3e-06,0.000178
PF3D7-0302200,0.053191,0.590364,2.846783,0.018701,0.009139
PF3D7-0302300,0.000424,111.870197,80.15497,5e-06,0.000247
PF3D7-0302400,0.001668,154.268124,139.572704,1.2e-05,0.000879
PF3D7-0302500,0.064347,0.31087,3.512553,0.018346,0.005236
PF3D7-0302600,0.000562,119.00577,80.990055,7e-06,0.000329
PF3D7-0302700,0.001881,164.296599,112.15599,1.7e-05,0.001118
PF3D7-0302800,0.000724,123.847116,87.422562,8e-06,0.000423
PF3D7-0302900,0.000435,93.353121,56.170491,8e-06,0.000271
PF3D7-0303000,0.000774,168.937916,95.430278,8e-06,0.000493
PF3D7-0303100,0.000878,10.328823,12.354878,7.2e-05,0.0004
PF3D7-0303200,0.004285,2.240005,3.489554,0.001229,0.001675
PF3D7-0303300,0.000671,167.570216,56.890642,1.2e-05,0.0005
PF3D7-0303400,0.000881,123.613571,123.335337,7e-06,0.000442
PF3D7-0303500,0.000783,9.070081,10.971337,7.2e-05,0.000355
PF3D7-0303600,0.002074,147.788009,184.932235,1.1e-05,0.000917
PF3D7-0303700,0.001526,136.277355,76.80346,2.1e-05,0.000983
PF3D7-0303800,0.000708,132.047969,84.468932,8e-06,0.000431
PF3D7-0303900,0.001918,209.036894,79.613349,2.5e-05,0.001388
PF3D7-0304000,0.000641,126.033906,60.132898,1.1e-05,0.000433
PF3D7-0304100,0.003446,1.478929,2.995118,0.001152,0.001139
PF3D7-0304200,0.002053,26.294892,27.949343,7.6e-05,0.000992
PF3D7-0304300,0.000336,213.183265,68.209492,5e-06,0.000252
PF3D7-0304400,0.000925,134.525644,70.05233,1.3e-05,0.000606
PF3D7-0304500,0.001247,96.449407,56.74549,2.2e-05,0.000784
PF3D7-0304600,0.000747,131.443343,59.826051,1.3e-05,0.000513
PF3D7-0304700,0.001284,153.438878,107.378493,1.2e-05,0.00075
PF3D7-0304800,0.000451,95.891584,45.783508,1e-05,0.000302
PF3D7-0304900,0.00129,163.865548,89.506484,1.4e-05,0.000832
PF3D7-0305000,0.001234,143.498622,78.186708,1.6e-05,0.000796
PF3D7-0305100,0.000386,14.983867,17.65885,2.2e-05,0.000177
PF3D7-0305200,0.002097,2.938543,4.073694,0.000516,0.000879
PF3D7-0305300,0.000612,115.3441,48.7034,1.3e-05,0.00043
PF3D7-0305400,0.001857,130.004109,110.016075,1.7e-05,0.001004
PF3D7-0305500,0.002446,1.298509,2.902517,0.000844,0.000756
PF3D7-0305600,0.002169,5.292103,6.638762,0.000328,0.000962
PF3D7-0305700,0.00262,130.537599,104.167127,2.5e-05,0.001435
PF3D7-0305800,0.000444,158.575422,56.383433,8e-06,0.000326
PF3D7-0305900,0.001738,149.723126,61.036889,2.9e-05,0.001237
PF3D7-0306000,0.00143,178.347172,66.918648,2.2e-05,0.001026
PF3D7-0306100,0.000826,139.075201,132.463419,6e-06,0.000424
PF3D7-0306200,0.000749,153.766588,120.24046,6e-06,0.00042
PF3D7-0306300,0.000772,149.478193,108.003333,7e-06,0.000447
PF3D7-0306400,0.000554,90.560216,39.204455,1.4e-05,0.000386
PF3D7-0306500,0.001107,123.378658,58.296627,1.9e-05,0.000751
PF3D7-0306600,0.002249,189.253076,118.932069,1.9e-05,0.001373
PF3D7-0306700,0.000947,87.909579,42.147805,2.3e-05,0.000639
PF3D7-0306800,0.000621,186.634947,57.491849,1.1e-05,0.000475
PF3D7-0306900,0.001253,85.865662,51.708254,2.5e-05,0.000776
PF3D7-0307000,0.010603,165.099446,106.355651,0.0001,0.006435
PF3D7-0307100,0.001363,226.325826,97.759023,1.4e-05,0.000951
PF3D7-0307200,0.001533,121.777276,98.448349,1.6e-05,0.000819
PF3D7-0307300,0.001051,150.415519,63.930357,1.7e-05,0.000735
PF3D7-0307400,0.002993,22.32511,27.147634,0.000113,0.001353
PF3D7-0307500,0.000924,134.77945,55.327905,1.7e-05,0.000656
PF3D7-0307600,0.001476,77.735975,85.143293,1.8e-05,0.000701
PF3D7-0307700,0.001732,4.302592,5.358757,0.000324,0.000772
PF3D7-0307800,0.000768,181.378466,173.131583,5e-06,0.000392
PF3D7-0307900,0.000128,197.986482,71.409407,2e-06,9.4e-05
PF3D7-0308000,0.000638,163.582966,75.974667,9e-06,0.000437
PF3D7-0308100,0.003327,1.311552,2.413987,0.00138,0.001171
PF3D7-0308200,0.00065,109.741694,58.598774,1.1e-05,0.000424
PF3D7-0308300,0.003466,3.609759,5.130591,0.000678,0.001432
PF3D7-0308400,0.014574,133.455529,90.687806,0.000162,0.008651
PF3D7-0308500,0.001421,125.34733,85.688238,1.7e-05,0.000844
PF3D7-0308600,0.000609,153.008024,56.149291,1.1e-05,0.000442
PF3D7-0308700,0.002423,7.395715,9.179447,0.000266,0.001081
PF3D7-0308800,0.001723,149.401696,78.324865,2.2e-05,0.00113
PF3D7-0308900,0.000526,122.142442,86.145485,6e-06,0.000309
PF3D7-0309000,0.000582,153.836014,58.80087,1e-05,0.000422
PF3D7-0309100,0.001594,150.021352,42.196682,3.8e-05,0.001238
PF3D7-0309200,0.000865,7.434285,9.084541,9.6e-05,0.000389
PF3D7-0309300,0.000488,191.863216,118.274375,4e-06,0.000301
PF3D7-0309400,0.014719,189.564537,132.936939,0.000112,0.008652
PF3D7-0309500,0.000844,126.126373,108.648382,8e-06,0.000451
PF3D7-0309600,0.004245,4.364441,5.832159,0.00073,0.001817
PF3D7-0309700,0.000927,164.120283,71.890803,1.3e-05,0.000645
PF3D7-0309800,0.000869,201.161405,83.696354,1.1e-05,0.00061
PF3D7-0309900,0.00034,180.282891,71.119998,5e-06,0.000243
PF3D7-0310000,0.001306,185.424186,61.731422,2.1e-05,0.000975
PF3D7-0310100,0.000832,130.280414,43.193056,1.9e-05,0.000624
PF3D7-0310200,0.000344,8.912749,10.955433,3.2e-05,0.000154
PF3D7-0310300,0.000319,177.42893,69.801166,5e-06,0.000228
PF3D7-0310400,0.006353,0.790017,3.151714,0.002018,0.001274
PF3D7-0310500,0.000302,92.75452,65.121062,5e-06,0.000177
PF3D7-0310600,0.001054,149.10805,85.916156,1.3e-05,0.000669
PF3D7-0310700,0.001808,126.166634,81.368535,2.2e-05,0.001093
PF3D7-0310800,0.003641,121.60388,104.464629,3.6e-05,0.001961
PF3D7-0310900,0.000873,133.410568,85.918752,1.1e-05,0.000533
PF3D7-0311000,0.002353,145.056572,58.972703,4e-05,0.001671
PF3D7-0311100,0.000657,194.211269,81.423129,8e-06,0.000457
PF3D7-0311200,0.00038,137.137458,94.006157,4e-06,0.000225
PF3D7-0311300,0.001155,13.262609,15.427361,7.6e-05,0.000534
PF3D7-0311400,0.000412,75.683119,99.620452,5e-06,0.000178
PF3D7-0311500,0.001088,165.141611,90.282891,1.2e-05,0.000702
PF3D7-0311600,0.000537,161.561142,75.567472,7e-06,0.000365
PF3D7-0311700,0.001099,128.859152,59.807715,1.8e-05,0.000749
PF3D7-0311800,0.00083,141.063869,63.978509,1.3e-05,0.00057
PF3D7-0311900,0.000602,112.343981,48.788259,1.3e-05,0.00042
PF3D7-0312000,0.001971,237.60719,60.74331,3.3e-05,0.001554
PF3D7-0312100,0.000597,91.505573,65.18261,9e-06,0.000349
PF3D7-0312200,0.00056,130.459653,75.511975,7e-06,0.000355
PF3D7-0312300,0.002501,70.942114,67.656231,3.7e-05,0.001264
PF3D7-0312400,0.001125,112.63761,136.760889,8e-06,0.000507
PF3D7-0312500,0.00058,135.185341,62.064491,1e-05,0.000397
PF3D7-0312600,0.019343,178.189748,79.277336,0.000251,0.013366
PF3D7-0312700,0.019979,154.761957,72.892665,0.000279,0.013552
PF3D7-0312800,0.002445,99.856974,76.514638,3.2e-05,0.001385
PF3D7-0312900,0.001765,139.441757,74.509374,2.4e-05,0.00113
PF3D7-0313000,0.001581,129.714841,56.937872,2.8e-05,0.001093
PF3D7-0313100,0.001011,127.112777,146.659684,7e-06,0.000469
PF3D7-0313200,0.002027,143.92799,96.161471,2.1e-05,0.001201
PF3D7-0313300,0.002979,130.466116,90.559158,3.3e-05,0.001754
PF3D7-0313400,0.000499,143.132642,43.315586,1.2e-05,0.000382
PF3D7-0313500,0.000702,113.180846,122.346793,6e-06,0.000334
PF3D7-0313600,0.000786,117.351313,89.705491,9e-06,0.000445
PF3D7-0313700,0.00104,150.633961,110.252708,1e-05,0.000605
PF3D7-0313800,0.000872,100.961405,80.56666,1.1e-05,0.000476
PF3D7-0313900,0.000499,155.646476,76.088185,7e-06,0.000333
PF3D7-0314000,0.002996,77.855896,84.656416,3.6e-05,0.001433
PF3D7-0314100.1,0.00102,210.054101,93.36145,1.1e-05,0.000705
PF3D7-0314100.2,0.006744,170.924586,65.670481,0.000103,0.004834
PF3D7-0314200,0.000429,145.994967,77.122696,6e-06,0.000278
PF3D7-0314300,0.001041,175.088753,81.761675,1.3e-05,0.000711
PF3D7-0314400,0.000559,190.306401,73.187294,8e-06,0.0004
PF3D7-0314500,0.000511,223.163025,155.370472,3e-06,0.000296
PF3D7-0314600,0.001146,121.136419,94.017528,1.2e-05,0.000641
PF3D7-0314700,0.000266,175.437457,85.886355,3e-06,0.000178
PF3D7-0314800,0.0015,8.904936,10.682483,0.000141,0.000682
PF3D7-0314900,0.00205,47.853933,54.907534,3.9e-05,0.000958
PF3D7-0315000,0.001809,143.59101,97.185078,1.9e-05,0.001074
PF3D7-0315100,0.000847,137.88694,58.296852,1.5e-05,0.000596
PF3D7-0315200,0.000257,96.503581,52.462598,5e-06,0.000167
PF3D7-0315300,0.000372,158.613631,62.819219,6e-06,0.000265
PF3D7-0315400,0.002349,30.030469,32.88137,7.3e-05,0.001122
PF3D7-0315500,0.001107,118.962865,63.631663,1.8e-05,0.000718
PF3D7-0315600,0.000588,183.887806,84.020051,7e-06,0.000403
PF3D7-0315700,0.000559,117.622293,59.776354,1e-05,0.000371
PF3D7-0315800,0.001059,170.295291,109.841493,1e-05,0.000641
PF3D7-0315900,0.002729,102.905646,123.718722,2.2e-05,0.001241
PF3D7-0316000,0.002333,4.024982,6.209443,0.000377,0.000918
PF3D7-0316100,0.001042,70.78737,64.563694,1.6e-05,0.000542
PF3D7-0316200,0.000823,6.187453,7.76737,0.000107,0.000365
PF3D7-0316300.2,0.002574,76.189072,72.396149,3.6e-05,0.001316
PF3D7-0316300.1,0.000947,143.405176,51.470795,1.9e-05,0.000696
PF3D7-0316400,0.000816,144.991071,165.696471,5e-06,0.000381
PF3D7-0316500,0.001318,45.792379,50.597924,2.8e-05,0.000624
PF3D7-0316600,0.000493,219.607113,104.198861,5e-06,0.000333
PF3D7-0316700,0.000998,167.004954,63.317745,1.6e-05,0.000722
PF3D7-0316800,0.001113,145.773066,80.528906,1.4e-05,0.000715
PF3D7-0316900,0.001634,13.569294,15.929792,0.000104,0.000752
PF3D7-0317000,0.001553,133.033826,128.600322,1.2e-05,0.000789
PF3D7-0317100,0.000648,181.77795,134.401454,5e-06,0.000371
PF3D7-0317200,0.002051,2.016574,3.132437,0.000656,0.000803
PF3D7-0317300,0.002011,2.587203,3.587917,0.000562,0.000843
PF3D7-0317400,0.001156,146.576546,129.49606,9e-06,0.000617
PF3D7-0317500,0.000983,12.399873,14.509645,6.9e-05,0.000453
PF3D7-0317600,0.001275,153.863288,67.554766,1.9e-05,0.000876
PF3D7-0317700,0.000435,26.267917,30.260744,1.5e-05,0.000202
PF3D7-0317800,0.001529,165.921497,143.693424,1.1e-05,0.000822
PF3D7-0317900,0.000528,178.082046,56.761636,9e-06,0.0004
PF3D7-0318000,0.002296,166.085616,57.518297,4e-05,0.001704
PF3D7-0318100,0.001522,90.8273,82.631151,1.9e-05,0.000797
PF3D7-0318200,0.000425,73.663325,88.761591,5e-06,0.000192
PF3D7-0318300,0.000779,99.638873,83.218148,9e-06,0.000417
PF3D7-0318400,0.000815,181.397379,62.074556,1.3e-05,0.000607
PF3D7-0318500,0.002286,0.778486,2.53095,0.000904,0.000538
PF3D7-0318600,0.000391,126.245011,47.763368,8e-06,0.000281
PF3D7-0318700,0.002189,111.103131,92.95953,2.4e-05,0.001193
PF3D7-0318800,0.001152,128.373179,100.45071,1.2e-05,0.000645
PF3D7-0318900,0.00198,63.729934,80.939126,2.5e-05,0.000872
PF3D7-0319000,0.001009,7.075797,8.677267,0.000117,0.000453
PF3D7-0319100,0.001042,135.583259,96.920995,1.1e-05,0.000599
PF3D7-0319200,0.000564,205.123478,86.644429,7e-06,0.000393
PF3D7-0319300,0.001325,180.100255,105.034918,1.3e-05,0.000826
PF3D7-0319400,0.000767,12.818416,15.004642,5.2e-05,0.000353
PF3D7-0319500,0.000883,154.370281,69.415594,1.3e-05,0.000596
PF3D7-0319600,0.001174,98.98301,71.004983,1.7e-05,0.000682
PF3D7-0319700,0.000577,3.818005,5.665846,0.000102,0.000232
PF3D7-0319800,0.001545,140.822182,119.44541,1.3e-05,0.000838
PF3D7-0319900,0.000968,164.312466,69.228454,1.4e-05,0.00068
PF3D7-0320000,0.004407,107.654587,150.787925,3e-05,0.001834
PF3D7-0320100,0.001093,209.854684,72.760831,1.5e-05,0.000805
PF3D7-0320200,0.000855,153.339453,92.945077,1e-05,0.000536
PF3D7-0320300,0.000548,130.03407,79.179598,7e-06,0.00034
PF3D7-0320400,0.000165,181.392613,78.247315,2e-06,0.000114
PF3D7-0320500,0.002634,5.801137,7.319807,0.000362,0.001165
PF3D7-0320600,0.001516,125.627986,68.991437,2.2e-05,0.000977
PF3D7-0320700,0.001962,187.773107,124.825477,1.6e-05,0.001181
PF3D7-0320800,0.000724,152.164597,83.524312,9e-06,0.000471
PF3D7-0320900,0.013684,1.918626,3.34663,0.004093,0.004987
PF3D7-0321000,0.001237,149.345129,105.326471,1.2e-05,0.000724
PF3D7-0321100,0.001889,2.922224,3.903422,0.000485,0.000809
PF3D7-0321200,0.000765,165.37803,72.384542,1.1e-05,0.000532
PF3D7-0321300,0.000558,209.694941,82.611892,7e-06,0.000399
PF3D7-0321400,0.00175,108.379739,79.245566,2.4e-05,0.001005
PF3D7-0321500,0.000864,139.197002,171.049192,5e-06,0.000389
PF3D7-0321600,0.002126,11.205793,13.163553,0.000163,0.000978
PF3D7-0321700,0.000963,6.455854,8.009306,0.000121,0.00043
PF3D7-0321800,0.001112,3.066521,4.3416,0.000257,0.00046
PF3D7-0321900,0.000657,40.842784,41.100406,1.6e-05,0.000327
PF3D7-0322000,0.00215,64.717522,54.719244,4e-05,0.001164
PF3D7-0322100,0.000652,109.646235,62.465382,1.1e-05,0.000414
PF3D7-0322200,0.000715,155.214732,73.92186,1e-05,0.000485
PF3D7-0322300,0.001125,9.057763,10.940619,0.000104,0.00051
PF3D7-0322400,0.000494,168.679369,60.569882,8e-06,0.000361
PF3D7-0322500,0.00218,147.557748,138.871559,1.6e-05,0.001119
PF3D7-0322600,0.000375,199.55181,79.301971,5e-06,0.000267
PF3D7-0322700,0.000398,24.396502,26.875734,1.6e-05,0.00019
PF3D7-0322800,0.002765,159.285553,72.292281,3.9e-05,0.001894
PF3D7-0322900,0.001868,117.100167,119.568051,1.7e-05,0.000925
PF3D7-0323000,0.001157,154.764357,87.859225,1.3e-05,0.000736
PF3D7-0323100,0.000615,84.405766,85.192038,7e-06,0.000306
PF3D7-0323200,0.001177,167.271952,61.440845,2e-05,0.00086
PF3D7-0323300,0.001159,99.027128,38.853957,3.1e-05,0.000833
PF3D7-0323400,0.017465,0.59705,9.158604,0.00191,0.00107
PF3D7-0323500,0.001147,115.994664,61.33079,1.9e-05,0.000748
PF3D7-0323600,0.000711,116.161614,75.461995,1e-05,0.000429
PF3D7-0323700,0.00099,57.233857,44.596789,2.3e-05,0.000553
PF3D7-0323800,0.000328,141.964399,70.955996,5e-06,0.000218
PF3D7-0323900,0.001047,162.716785,67.332396,1.6e-05,0.00074
PF3D7-0324000,0.001938,181.265515,103.915792,1.9e-05,0.001213
PF3D7-0324100,0.001352,134.338811,84.592561,1.6e-05,0.000828
PF3D7-0324200,0.001392,93.569848,54.78218,2.6e-05,0.000877
PF3D7-0324300,0.001627,133.351351,62.273758,2.6e-05,0.001107
PF3D7-0324400,0.001332,198.524987,71.174047,1.9e-05,0.000981
PF3D7-0324500,0.001729,121.815715,72.224311,2.4e-05,0.001079
PF3D7-0324600,0.001597,106.054784,42.712985,3.8e-05,0.001137
PF3D7-0324700,0.001125,143.512418,73.193563,1.6e-05,0.000746
PF3D7-0324800,0.001874,147.923126,149.12213,1.3e-05,0.000926
PF3D7-0324900,0.000303,125.622645,67.765287,5e-06,0.000196
PF3D7-0400100,0.00022,170.191192,89.518178,3e-06,0.000144
PF3D7-0400200,0.001206,154.690125,62.187092,1.9e-05,0.000858
PF3D7-0400300,0.001378,150.351706,73.193321,1.9e-05,0.000927
PF3D7-0400400,0.000145,128.193843,58.975265,2e-06,9.9e-05
PF3D7-0400500,0.001217,125.90742,45.228491,2.8e-05,0.000897
PF3D7-0400600,0.020508,93.23472,53.232551,0.000397,0.01303
PF3D7-0400700,0.001308,163.977645,73.400807,1.8e-05,0.000902
PF3D7-0400800,0.001696,141.118202,61.303961,2.9e-05,0.001183
PF3D7-0400900,0.001492,119.02001,51.126327,3e-05,0.00104
PF3D7-0401000,0.001713,171.047664,93.088249,1.9e-05,0.001107
PF3D7-0401100,0.007432,162.38147,86.953064,8.8e-05,0.004834
PF3D7-0401200,0.001481,188.316722,110.001493,1.4e-05,0.000932
PF3D7-0401300,0.001341,170.260429,79.73295,1.8e-05,0.000913
PF3D7-0401400,0.001525,148.649823,68.283796,2.3e-05,0.001041
PF3D7-0401500,0.001392,186.424374,47.876883,2.9e-05,0.001103
PF3D7-0401600.1,0.001113,171.502891,99.100229,1.1e-05,0.000702
PF3D7-0401600.2,0.001393,108.9416,44.194447,3.3e-05,0.000992
PF3D7-0401700,0.001345,155.292936,115.395091,1.2e-05,0.000773
PF3D7-0401800,0.001013,60.560698,41.166352,2.5e-05,0.000599
PF3D7-0401900,0.000476,141.55582,44.887861,1.1e-05,0.00036
PF3D7-0402000,0.000489,185.114165,59.837318,8e-06,0.000367
PF3D7-0402100,0.000925,92.478277,57.258484,1.6e-05,0.000561
PF3D7-0402200,0.000201,150.630693,44.940648,5e-06,0.000155
PF3D7-0402300,0.045172,0.513991,48.369304,0.000937,0.000476
PF3D7-0402400,0.001418,146.287505,90.543521,1.6e-05,0.000868
PF3D7-0402500,0.001418,158.779447,56.18965,2.5e-05,0.00104
PF3D7-0402600,0.001728,162.047701,81.250667,2.2e-05,0.001136
PF3D7-0402700,0.001811,129.153813,94.892502,1.9e-05,0.001034
PF3D7-0402800,0.000378,171.488131,99.327874,4e-06,0.000238
PF3D7-0402900,0.001461,178.085647,90.781282,1.6e-05,0.000961
PF3D7-0403000,0.018396,154.237576,47.905331,0.000386,0.013915
PF3D7-0403100,0.000607,234.729406,63.126809,1e-05,0.000479
PF3D7-0403200,0.000624,208.060416,138.090967,5e-06,0.000375
PF3D7-0403300,0.002651,159.145676,130.959736,2.1e-05,0.001456
PF3D7-0403400,0.000334,69.447361,81.236938,4e-06,0.000153
PF3D7-0403500,0.001246,214.305481,123.805761,1.1e-05,0.000781
PF3D7-0403600,0.000856,104.596414,83.489203,1e-05,0.000475
PF3D7-0403700,0.000608,180.387044,68.325489,9e-06,0.000439
PF3D7-0403800,0.000801,11.897648,14.392722,5.6e-05,0.000362
PF3D7-0403900,0.001339,13.875067,15.883624,8.6e-05,0.000625
PF3D7-0404000,0.002117,112.713643,83.292013,2.6e-05,0.001213
PF3D7-0404100,0.000404,106.180156,98.949844,4e-06,0.000208
PF3D7-0404200,0.001374,137.174189,80.636354,1.7e-05,0.000863
PF3D7-0404300,0.002088,9.596558,11.546841,0.000183,0.000948
PF3D7-0404400,0.00132,116.063493,47.931521,2.8e-05,0.000933
PF3D7-0404500,0.00111,223.449834,108.158873,1.1e-05,0.000748
PF3D7-0404600,0.000288,13.805318,15.929437,1.8e-05,0.000134
PF3D7-0404700,0.014826,1.257206,2.813575,0.005275,0.004579
PF3D7-0404800,0.001113,158.441962,116.737018,1e-05,0.000635
PF3D7-0404900,0.001899,51.507206,40.209676,4.9e-05,0.001042
PF3D7-0405000,0.001361,151.80268,161.114398,9e-06,0.00066
PF3D7-0405100,0.000499,135.7447,95.811345,5e-06,0.000292
PF3D7-0405200,0.003072,4.130688,5.39334,0.000571,0.001332
PF3D7-0405300,0.000283,124.329745,51.549531,6e-06,0.000198
PF3D7-0405400,0.000499,17.821961,21.038963,2.4e-05,0.000229
PF3D7-0405500,0.0022,169.466427,69.04286,3.2e-05,0.00154
PF3D7-0405600,0.000837,144.041973,47.992249,1.8e-05,0.000624
PF3D7-0405700,0.000261,118.05542,75.860718,3e-06,0.000158
PF3D7-0405800,0.002708,201.97924,84.540654,3.2e-05,0.001886
PF3D7-0405900,0.010913,0.817396,2.383439,0.004583,0.002787
PF3D7-0406000,0.001888,34.663447,36.423362,5.4e-05,0.000918
PF3D7-0406100,0.001813,127.056803,179.614585,1e-05,0.00075
PF3D7-0406200,0.001179,81.550317,92.42961,1.3e-05,0.000552
PF3D7-0406400,0.002886,8.899127,10.755983,0.00027,0.001307
PF3D7-0406500,0.000927,3.459151,4.540979,0.000205,0.000401
PF3D7-0406600,0.003446,123.913492,49.576208,7.1e-05,0.002461
PF3D7-0406700,0.000921,78.560038,43.951322,2.1e-05,0.00059
PF3D7-0406800,0.00186,160.866594,121.957168,1.5e-05,0.001054
PF3D7-0406900,0.000261,171.378177,43.071398,6e-06,0.000206
PF3D7-0407000,0.001019,174.357727,70.546071,1.4e-05,0.000724
PF3D7-0407100,0.000898,141.578365,110.544186,8e-06,0.000504
PF3D7-0407200,0.001752,159.155939,82.534018,2.1e-05,0.001128
PF3D7-0407300,0.001256,113.429549,77.276471,1.6e-05,0.000742
PF3D7-0407400,0.001178,193.135887,69.177718,1.7e-05,0.000863
PF3D7-0407500,0.001386,127.235825,67.066152,2.1e-05,0.000908
PF3D7-0407600,0.000392,231.5247,72.509377,5e-06,0.000298
PF3D7-0407700,0.001704,4.247309,5.440891,0.000314,0.000747
PF3D7-0407800,0.005408,1.622554,2.843629,0.001904,0.001965
PF3D7-0407900,0.001553,4.833622,7.168002,0.000217,0.000626
PF3D7-0408000,0.004936,11.561722,14.1072,0.000353,0.002224
PF3D7-0408100,0.000582,156.326467,153.86204,4e-06,0.000294
PF3D7-0408200,0.000745,217.538578,88.22024,9e-06,0.00053
PF3D7-0408300,0.001274,130.976923,64.951639,2e-05,0.000849
PF3D7-0408400,0.00068,154.3871,81.967568,8e-06,0.000444
PF3D7-0408500,0.001566,20.424887,23.406476,6.8e-05,0.00073
PF3D7-0408600,0.000481,115.589526,40.841549,1.2e-05,0.000353
PF3D7-0408700,0.000727,113.08376,81.275525,9e-06,0.000425
PF3D7-0408800,0.001586,137.138041,62.48906,2.6e-05,0.001087
PF3D7-0408900.1,0.000485,210.477152,86.524868,6e-06,0.000343
PF3D7-0408900.2,0.00071,165.065317,69.999455,1.1e-05,0.000497
PF3D7-0409000,0.000437,26.638654,29.607719,1.5e-05,0.000207
PF3D7-0409100,0.001084,93.121074,46.949251,2.4e-05,0.000716
PF3D7-0409200,0.001107,178.40305,109.342824,1e-05,0.000687
PF3D7-0409300,0.000461,126.646017,93.263067,5e-06,0.000263
PF3D7-0409400,0.000617,171.738132,100.179661,6e-06,0.000389
PF3D7-0409500,0.001292,154.399116,81.250697,1.6e-05,0.000846
PF3D7-0409600,0.000716,65.922592,44.826159,1.6e-05,0.000425
PF3D7-0409700,0.0024,178.314798,111.610629,2.2e-05,0.001472
PF3D7-0409800,0.004154,1.131007,2.590626,0.001605,0.001263
PF3D7-0409900,0.000934,104.473858,38.93718,2.4e-05,0.000676
PF3D7-0410000,0.002397,1.826529,3.24581,0.000739,0.000863
PF3D7-0410100,0.020181,170.323844,102.870538,0.000199,0.012555
PF3D7-0410200,0.019233,147.491918,53.089276,0.000373,0.014104
PF3D7-0410300,0.000525,119.787024,48.623375,1.1e-05,0.00037
